frame,cam_x,cam_y,cam_z,visible_chunks,num_visible,gpu_anchors_before,gpu_anchors_after,loaded_chunks,num_loaded,evicted_chunks,num_evicted,evicted_access_times,evicted_anchor_counts
372,433.61,210.98,1.54,141|144,2,88224,88224,,0,,0,,
373,432.95,211.73,1.37,140|141|144,3,88224,88224,,0,,0,,
374,432.12,211.45,1.62,140|141|144|147,4,88224,88224,,0,,0,,
375,432.23,211.50,1.41,141|144,2,88224,88224,,0,,0,,
376,431.38,212.04,1.35,140|141|144,3,88224,88224,,0,,0,,
377,430.82,211.92,1.43,140|141|144,3,88224,88224,,0,,0,,
378,430.27,212.07,1.67,141|144,2,88224,88224,,0,,0,,
379,429.99,212.26,1.25,141|144,2,88224,88224,,0,,0,,
380,429.81,212.88,1.65,141|144,2,88224,88224,,0,,0,,
381,428.81,213.24,1.34,140|141|144,3,88224,88224,,0,,0,,
382,428.12,213.47,1.44,141|144,2,88224,88224,,0,,0,,
383,428.07,213.64,1.47,141|144,2,88224,88224,,0,,0,,
384,427.63,213.92,1.37,140|141|144,3,88224,88224,,0,,0,,
385,426.50,214.01,1.45,141|144,2,88224,88224,,0,,0,,
386,426.54,214.34,1.35,141|144,2,88224,88224,,0,,0,,
387,425.86,214.33,1.71,141|144,2,88224,88224,,0,,0,,
388,425.46,215.62,1.44,141|144,2,88224,88224,,0,,0,,
389,424.91,215.13,1.54,140|141|144,3,88224,88224,,0,,0,,
390,424.34,215.93,1.49,141|144,2,88224,88224,,0,,0,,
391,424.33,215.67,1.57,140|141|144,3,88224,88224,,0,,0,,
392,423.56,215.92,1.42,141|144,2,88224,88224,,0,,0,,
393,423.14,216.51,1.63,141|144,2,88224,88224,,0,,0,,
394,423.10,216.15,1.56,141,1,88224,88224,,0,,0,,
395,422.71,217.15,1.41,141|144,2,88224,88224,,0,,0,,
396,421.91,217.07,1.64,140|141|144,3,88224,88224,,0,,0,,
397,421.21,217.23,1.64,140|141|144,3,88224,88224,,0,,0,,
398,420.17,217.16,1.68,141|144,2,88224,88224,,0,,0,,
399,420.04,218.07,1.67,141,1,88224,88224,,0,,0,,
400,419.51,218.18,1.49,141,1,88224,88224,,0,,0,,
401,419.07,218.64,1.18,141,1,88224,88224,,0,,0,,
402,418.99,218.80,1.49,141|144,2,88224,88224,,0,,0,,
403,418.49,218.77,1.58,141|144,2,88224,88224,,0,,0,,
404,417.84,219.53,1.65,141,1,88224,88224,,0,,0,,
405,417.59,219.79,1.67,140|141|144,3,88224,88224,,0,,0,,
406,417.35,219.49,1.46,140|141|144,3,88224,88224,,0,,0,,
407,416.74,219.89,1.78,141,1,88224,88224,,0,,0,,
408,415.44,220.32,1.65,141,1,88224,88224,,0,,0,,
409,414.71,220.51,1.64,141,1,88224,88224,,0,,0,,
410,414.56,220.78,1.63,141,1,88224,88224,,0,,0,,
411,414.62,220.99,1.58,141,1,88224,88224,,0,,0,,
412,413.67,221.58,1.64,141,1,88224,88224,,0,,0,,
413,413.67,221.42,1.43,141,1,88224,88224,,0,,0,,
414,413.22,222.37,1.54,141,1,88224,88224,,0,,0,,
415,411.94,222.60,1.87,141,1,88224,88224,,0,,0,,
416,412.24,222.57,1.62,,0,88224,88224,,0,,0,,
417,411.94,222.30,1.66,141,1,88224,88224,,0,,0,,
418,410.61,222.72,1.51,141,1,88224,88224,,0,,0,,
419,410.49,223.62,1.36,141,1,88224,88224,,0,,0,,
420,409.80,223.94,1.58,141,1,88224,88224,,0,,0,,
421,409.85,224.14,1.61,141,1,88224,88224,,0,,0,,
422,408.60,224.39,1.41,141,1,88224,88224,,0,,0,,
423,408.05,224.12,1.69,141,1,88224,88224,,0,,0,,
424,407.77,224.44,1.70,141,1,88224,88224,,0,,0,,
425,407.26,225.59,1.33,141,1,88224,88224,,0,,0,,
426,407.10,225.11,1.53,140|144,2,88224,88224,,0,,0,,
427,406.98,225.00,1.47,141,1,88224,88224,,0,,0,,
428,406.37,225.64,1.61,141,1,88224,88224,,0,,0,,
429,405.35,226.23,1.58,141,1,88224,88224,,0,,0,,
430,404.95,226.34,1.40,141,1,88224,88224,,0,,0,,
431,404.62,226.29,1.55,141,1,88224,88224,,0,,0,,
432,404.66,226.39,1.52,141,1,88224,88224,,0,,0,,
433,403.84,227.13,1.42,141,1,88224,88224,,0,,0,,
434,403.37,227.53,1.68,141,1,88224,88224,,0,,0,,
435,402.53,227.40,1.40,141,1,88224,88224,,0,,0,,
436,402.10,227.49,1.52,141,1,88224,88224,,0,,0,,
437,402.09,228.28,1.43,141,1,88224,88224,,0,,0,,
438,401.66,228.28,1.61,141,1,88224,88224,,0,,0,,
439,401.33,228.62,1.53,141,1,88224,88224,,0,,0,,
440,400.35,228.44,1.41,141,1,88224,88224,,0,,0,,
441,399.43,229.00,1.62,141,1,88224,88224,,0,,0,,
442,399.41,229.07,1.86,141,1,88224,88224,,0,,0,,
443,398.97,230.12,1.48,141,1,88224,88224,,0,,0,,
444,397.96,230.19,1.52,141,1,88224,88224,,0,,0,,
445,398.13,230.22,1.57,141,1,88224,88224,,0,,0,,
446,397.33,230.32,1.59,141,1,88224,88224,,0,,0,,
447,396.77,230.43,1.41,141,1,88224,88224,,0,,0,,
448,396.99,231.00,1.57,141,1,88224,88224,,0,,0,,
449,396.44,231.51,1.54,141,1,88224,88224,,0,,0,,
450,395.30,231.90,1.52,136|141,2,88224,90660,136,1,,0,,
451,395.36,232.06,1.43,136|141,2,90660,90660,,0,,0,,
452,394.45,232.06,1.48,136,1,90660,90660,,0,,0,,
453,394.35,232.70,1.20,136,1,90660,90660,,0,,0,,
454,394.07,232.46,1.35,136|141,2,90660,90660,,0,,0,,
455,393.19,233.20,1.71,136,1,90660,90660,,0,,0,,
456,392.98,233.28,1.37,136|141,2,90660,90660,,0,,0,,
457,391.79,233.31,1.52,136|141,2,90660,90660,,0,,0,,
458,392.01,233.81,1.67,136,1,90660,90660,,0,,0,,
459,391.06,233.94,1.58,136,1,90660,90660,,0,,0,,
460,390.71,234.34,1.69,136,1,90660,90660,,0,,0,,
461,390.53,234.11,1.53,136,1,90660,90660,,0,,0,,
462,390.02,234.79,1.71,136,1,90660,90660,,0,,0,,
463,389.22,235.00,1.82,136,1,90660,90660,,0,,0,,
464,389.04,235.34,1.53,136,1,90660,90660,,0,,0,,
465,389.07,235.58,1.60,136,1,90660,90660,,0,,0,,
466,387.82,235.83,1.57,136,1,90660,90660,,0,,0,,
467,387.76,236.65,1.81,136,1,90660,90660,,0,,0,,
468,386.67,236.44,1.50,,0,90660,90660,,0,,0,,
469,386.61,236.50,1.54,136,1,90660,90660,,0,,0,,
470,385.80,237.14,1.58,136,1,90660,90660,,0,,0,,
471,385.32,237.21,1.47,136,1,90660,90660,,0,,0,,
472,385.23,237.49,1.43,136,1,90660,90660,,0,,0,,
473,384.55,238.09,1.64,136,1,90660,90660,,0,,0,,
474,384.44,238.25,1.46,136,1,90660,90660,,0,,0,,
475,383.84,238.53,1.58,136,1,90660,90660,,0,,0,,
476,382.74,238.77,1.61,136,1,90660,90660,,0,,0,,
477,382.42,239.23,1.63,136,1,90660,90660,,0,,0,,
478,382.53,239.38,1.66,136,1,90660,90660,,0,,0,,
479,381.71,239.72,1.48,136,1,90660,90660,,0,,0,,
480,381.32,239.52,1.53,136,1,90660,90660,,0,,0,,
481,380.91,239.75,1.92,136,1,90660,90660,,0,,0,,
482,379.70,240.26,1.82,136,1,90660,90660,,0,,0,,
483,379.81,240.09,1.65,136,1,90660,90660,,0,,0,,
484,379.47,240.86,1.64,136,1,90660,90660,,0,,0,,
485,378.55,241.20,1.64,136,1,90660,90660,,0,,0,,
486,378.57,240.85,1.63,136,1,90660,90660,,0,,0,,
487,377.79,242.18,1.51,136,1,90660,90660,,0,,0,,
488,377.77,241.47,1.68,136,1,90660,90660,,0,,0,,
489,376.64,242.03,1.50,136,1,90660,90660,,0,,0,,
490,376.68,242.34,1.69,136,1,90660,90660,,0,,0,,
491,375.87,242.22,1.46,136,1,90660,90660,,0,,0,,
492,375.29,242.72,1.57,136,1,90660,90660,,0,,0,,
493,374.82,243.22,1.49,136,1,90660,90660,,0,,0,,
494,374.06,243.20,1.68,136,1,90660,90660,,0,,0,,
495,374.06,244.22,1.44,136,1,90660,90660,,0,,0,,
496,373.13,243.97,1.54,,0,90660,90660,,0,,0,,
497,373.06,243.95,1.52,136,1,90660,90660,,0,,0,,
498,372.06,244.28,1.50,136,1,90660,90660,,0,,0,,
499,371.85,244.97,1.52,136,1,90660,90660,,0,,0,,
500,371.88,245.01,1.81,136,1,90660,90660,,0,,0,,
501,370.46,245.64,1.73,136,1,90660,90660,,0,,0,,
502,370.63,245.57,1.56,136,1,90660,90660,,0,,0,,
503,370.28,245.73,1.71,136,1,90660,90660,,0,,0,,
504,369.51,245.88,1.70,136,1,90660,90660,,0,,0,,
505,369.38,246.05,1.48,136,1,90660,90660,,0,,0,,
506,368.52,246.78,1.58,136,1,90660,90660,,0,,0,,
507,368.00,246.55,1.53,136,1,90660,90660,,0,,0,,
508,368.18,247.27,1.29,136,1,90660,90660,,0,,0,,
509,367.69,247.31,1.46,136,1,90660,90660,,0,,0,,
510,366.39,248.05,1.64,136,1,90660,90660,,0,,0,,
511,366.25,247.95,1.69,136,1,90660,90660,,0,,0,,
512,365.43,248.47,1.48,136,1,90660,90660,,0,,0,,
513,365.21,248.58,1.66,136,1,90660,90660,,0,,0,,
514,364.66,248.92,1.66,136,1,90660,90660,,0,,0,,
515,364.74,249.04,1.47,136,1,90660,90660,,0,,0,,
516,364.13,249.38,1.68,136,1,90660,90660,,0,,0,,
517,363.14,249.73,1.43,136,1,90660,90660,,0,,0,,
518,362.66,249.83,1.77,136,1,90660,90660,,0,,0,,
519,362.01,250.50,1.67,136,1,90660,90660,,0,,0,,
520,361.91,250.77,1.70,136,1,90660,90660,,0,,0,,
521,361.35,250.57,1.41,136,1,90660,90660,,0,,0,,
522,360.57,251.17,1.52,136,1,90660,90660,,0,,0,,
523,360.28,250.76,1.36,136,1,90660,90660,,0,,0,,
524,360.36,252.10,1.57,136,1,90660,90660,,0,,0,,
525,359.65,251.63,1.62,136,1,90660,90660,,0,,0,,
526,358.75,252.37,1.42,136,1,90660,90660,,0,,0,,
527,358.23,252.50,1.64,136,1,90660,90660,,0,,0,,
528,358.00,252.45,1.45,136,1,90660,90660,,0,,0,,
529,356.99,253.09,1.23,136,1,90660,90660,,0,,0,,
530,356.67,252.89,1.55,136,1,90660,90660,,0,,0,,
531,356.48,253.31,1.70,133|136,2,90660,94149,133,1,,0,,
532,356.14,253.43,1.95,133|136,2,94149,94149,,0,,0,,
533,355.64,253.93,1.53,133|136,2,94149,94149,,0,,0,,
534,355.12,254.41,1.57,133|136,2,94149,94149,,0,,0,,
535,354.50,254.66,1.39,133|136,2,94149,94149,,0,,0,,
536,354.31,254.73,1.64,133|136,2,94149,94149,,0,,0,,
537,354.00,254.91,1.58,133|136,2,94149,94149,,0,,0,,
538,353.07,255.14,1.51,133|136,2,94149,94149,,0,,0,,
539,352.55,255.65,1.59,133|136,2,94149,94149,,0,,0,,
540,351.94,255.66,1.66,133|136,2,94149,94149,,0,,0,,
541,351.55,256.20,1.60,133|136,2,94149,94149,,0,,0,,
542,351.32,256.36,1.57,133,1,94149,94149,,0,,0,,
543,351.04,256.36,1.44,133|136,2,94149,94149,,0,,0,,
544,350.04,256.71,1.57,133|136,2,94149,94149,,0,,0,,
545,349.34,257.61,1.40,133|136,2,94149,94149,,0,,0,,
546,349.46,257.60,1.62,,0,94149,94149,,0,,0,,
547,349.07,257.39,1.36,,0,94149,94149,,0,,0,,
548,348.43,257.35,1.70,133|136,2,94149,94149,,0,,0,,
549,348.04,257.77,1.45,130|133|136,3,94149,96698,130,1,,0,,
550,347.51,258.61,1.60,130|133|136,3,96698,96698,,0,,0,,
551,347.17,258.61,1.76,130|133,2,96698,96698,,0,,0,,
552,346.34,259.36,1.34,130|133,2,96698,96698,,0,,0,,
553,346.23,259.24,1.49,130|133|136,3,96698,96698,,0,,0,,
554,345.42,260.09,1.35,130|133,2,96698,96698,,0,,0,,
555,344.78,259.92,1.39,130|133,2,96698,96698,,0,,0,,
556,344.58,259.92,1.48,130|133|136,3,96698,96698,,0,,0,,
557,343.86,260.78,1.56,130|133,2,96698,96698,,0,,0,,
558,342.88,260.04,1.51,130,1,96698,96698,,0,,0,,
559,341.84,260.11,1.74,130|133,2,96698,96698,,0,,0,,
560,341.33,260.61,1.64,130|131|133,3,96698,99347,131,1,,0,,
561,340.71,260.56,1.73,130,1,99347,99347,,0,,0,,
562,340.27,260.25,1.62,130|131|133,3,99347,99347,,0,,0,,
563,339.27,260.69,1.67,130|131|133,3,99347,99347,,0,,0,,
564,338.83,260.47,1.51,130|131,2,99347,99347,,0,,0,,
565,337.95,260.42,1.54,130|131|133,3,99347,99347,,0,,0,,
566,337.58,260.61,1.59,130|131|133,3,99347,99347,,0,,0,,
567,336.88,260.38,1.42,130|131|133,3,99347,99347,,0,,0,,
568,335.68,260.90,1.51,130|131|133,3,99347,99347,,0,,0,,
569,335.33,260.77,1.49,130|131,2,99347,99347,,0,,0,,
570,334.28,260.66,1.77,130|131|133,3,99347,99347,,0,,0,,
571,334.36,260.81,1.63,130|131,2,99347,99347,,0,,0,,
572,333.04,260.54,1.58,130|131,2,99347,99347,,0,,0,,
573,332.55,260.65,1.55,130|131|133,3,99347,99347,,0,,0,,
574,331.65,260.81,1.45,130|131|133,3,99347,99347,,0,,0,,
575,331.32,261.57,1.40,130|131|133,3,99347,99347,,0,,0,,
576,330.24,261.20,1.60,130,1,99347,99347,,0,,0,,
577,329.90,260.98,1.61,130|131,2,99347,99347,,0,,0,,
578,329.55,261.06,1.72,130|131|133,3,99347,99347,,0,,0,,
579,328.52,261.10,1.66,128|130|131|133,4,99347,102545,128,1,,0,,
580,327.32,261.44,1.57,127|128|130|131|133,5,102545,106815,127,1,,0,,
581,326.77,261.55,1.68,127|128|130|131|133,5,106815,106815,,0,,0,,
582,325.85,261.60,1.51,127|128|130,3,106815,106815,,0,,0,,
583,325.33,261.23,1.32,127|128|130|131|133,5,106815,106815,,0,,0,,
584,324.73,262.26,1.31,127|128|130|131|133,5,106815,106815,,0,,0,,
585,324.46,261.76,1.43,127|128|130|131,4,106815,106815,,0,,0,,
586,323.91,262.24,1.42,127|128|130|131,4,106815,106815,,0,,0,,
587,322.61,261.77,1.36,127|128|130,3,106815,106815,,0,,0,,
588,322.39,261.57,1.50,127|128|130|131|133,5,106815,106815,,0,,0,,
589,321.19,262.23,1.55,127|128|130|131|133,5,106815,106815,,0,,0,,
590,320.70,262.06,1.64,127|128|130|131,4,106815,106815,,0,,0,,
591,319.75,262.29,1.51,127|128|130|131|133,5,106815,106815,,0,,0,,
592,318.84,262.66,1.41,127|128|130|131,4,106815,106815,,0,,0,,
593,318.37,262.52,1.57,127|128|130,3,106815,106815,,0,,0,,
594,317.45,262.39,1.52,127|128|130,3,106815,106815,,0,,0,,
595,317.48,262.16,1.81,127|128|130|131,4,106815,106815,,0,,0,,
596,316.80,262.40,1.74,127|128|130|131,4,106815,106815,,0,,0,,
597,315.69,262.59,1.51,127|128|130|131,4,106815,106815,,0,,0,,
598,314.97,262.71,1.71,127|128|130|131,4,106815,106815,,0,,0,,
599,314.48,262.80,1.67,127|128|130|131,4,106815,106815,,0,,0,,
600,313.89,262.74,1.57,127|128|130|131,4,106815,106815,,0,,0,,
601,313.30,262.82,1.47,127|128|130|131,4,106815,106815,,0,,0,,
602,312.08,263.04,1.26,127|128|130|131,4,106815,106815,,0,,0,,
603,311.87,262.72,1.60,127|128|130|131,4,106815,106815,,0,,0,,
604,310.89,263.20,1.43,127|128|130|131,4,106815,106815,,0,,0,,
605,309.96,262.66,1.56,127|128|130|131,4,106815,106815,,0,,0,,
606,309.64,263.25,1.73,127|128|130|131,4,106815,106815,,0,,0,,
607,308.59,263.23,1.62,127|128|130,3,106815,106815,,0,,0,,
608,308.12,263.05,1.39,127|128|130|131,4,106815,106815,,0,,0,,
609,307.30,263.40,1.65,127|128|130|131,4,106815,106815,,0,,0,,
610,306.55,263.15,1.50,127|128|130,3,106815,106815,,0,,0,,
611,305.76,262.97,1.51,127|128|130,3,106815,106815,,0,,0,,
612,305.13,263.06,1.37,128|130|131,3,106815,106815,,0,,0,,
613,304.53,263.88,1.57,128|130|131|133,4,106815,106815,,0,,0,,
614,303.98,264.28,1.51,127|128|130,3,106815,106815,,0,,0,,
615,303.11,263.58,1.52,127|128|130,3,106815,106815,,0,,0,,
616,302.54,263.17,1.61,127|128|130|131,4,106815,106815,,0,,0,,
617,301.37,264.01,1.60,127|128|130|131,4,106815,106815,,0,,0,,
618,300.75,263.67,1.32,127|128|130,3,106815,106815,,0,,0,,
619,300.69,263.88,1.47,128|130|131,3,106815,106815,,0,,0,,
620,300.07,264.18,1.51,127|128|130,3,106815,106815,,0,,0,,
621,299.14,263.78,1.40,127|128|130,3,106815,106815,,0,,0,,
622,298.78,263.98,1.64,127|128|130,3,106815,106815,,0,,0,,
623,297.56,263.84,1.79,127|128|130,3,106815,106815,,0,,0,,
624,296.81,263.84,1.85,127|128|130,3,106815,106815,,0,,0,,
625,296.33,264.25,1.47,127|128|130,3,106815,106815,,0,,0,,
626,295.61,264.16,1.58,127|128|130,3,106815,106815,,0,,0,,
627,294.85,264.20,1.50,127|128|130,3,106815,106815,,0,,0,,
628,294.22,264.50,1.53,127|128|130,3,106815,106815,,0,,0,,
629,293.74,264.32,1.32,127|128|130|131,4,106815,106815,,0,,0,,
630,292.58,265.14,1.49,127|128|130,3,106815,106815,,0,,0,,
631,291.59,264.69,1.46,127|128,2,106815,106815,,0,,0,,
632,291.08,264.17,1.55,127|128|130,3,106815,106815,,0,,0,,
633,290.74,264.65,1.71,127|128|130,3,106815,106815,,0,,0,,
634,289.40,264.66,1.53,127|128,2,106815,106815,,0,,0,,
635,289.08,264.95,1.52,124|127|128,3,106815,111909,124,1,,0,,
636,288.70,264.94,1.46,124|127|128,3,111909,111909,,0,,0,,
637,287.63,264.68,1.64,124|127|128,3,111909,111909,,0,,0,,
638,287.42,265.03,1.51,124|128|131,3,111909,111909,,0,,0,,
639,286.80,265.51,1.39,124|127|128,3,111909,111909,,0,,0,,
640,285.88,264.92,1.56,124|127|128,3,111909,111909,,0,,0,,
641,284.95,264.72,1.48,124|127|128,3,111909,111909,,0,,0,,
642,284.70,264.81,1.44,124|127|128,3,111909,111909,,0,,0,,
643,283.61,265.02,1.48,124|128,2,111909,111909,,0,,0,,
644,283.15,265.76,1.40,124|127|128,3,111909,111909,,0,,0,,
645,282.63,265.18,1.39,124|127|128,3,111909,111909,,0,,0,,
646,281.64,265.01,1.64,124|127|128,3,111909,111909,,0,,0,,
647,280.86,265.61,1.67,124|128,2,111909,111909,,0,,0,,
648,280.04,265.46,1.56,124|127|128,3,111909,111909,,0,,0,,
649,279.40,265.75,1.70,124|127|128,3,111909,111909,,0,,0,,
650,279.19,265.25,1.44,124|127|128,3,111909,111909,,0,,0,,
651,278.03,265.71,1.46,124|128,2,111909,111909,,0,,0,,
652,277.69,265.53,1.37,124|127|128,3,111909,111909,,0,,0,,
653,276.72,265.66,1.45,124|128,2,111909,111909,,0,,0,,
654,275.81,266.07,1.65,124|128,2,111909,111909,,0,,0,,
655,275.46,266.31,1.52,124|128,2,111909,111909,,0,,0,,
656,274.36,266.48,1.57,124|127|128,3,111909,111909,,0,,0,,
657,273.98,266.27,1.70,124|127,2,111909,111909,,0,,0,,
658,272.92,265.94,1.28,124|128,2,111909,111909,,0,,0,,
659,272.42,266.11,1.60,124|128,2,111909,111909,,0,,0,,
660,272.09,266.66,1.70,124|128,2,111909,111909,,0,,0,,
661,270.95,266.51,1.63,124,1,111909,111909,,0,,0,,
662,270.04,266.16,1.43,124,1,111909,111909,,0,,0,,
663,269.91,266.84,1.55,124,1,111909,111909,,0,,0,,
664,269.21,266.22,1.52,119|124,2,111909,117296,119,1,,0,,
665,268.89,266.40,1.44,119|124,2,117296,117296,,0,,0,,
666,267.67,266.63,1.46,119|124,2,117296,117296,,0,,0,,
667,267.12,266.90,1.56,119|124,2,117296,117296,,0,,0,,
668,265.96,266.76,1.45,119|124,2,117296,117296,,0,,0,,
669,265.80,266.40,1.79,119|124,2,117296,117296,,0,,0,,
670,264.93,266.55,1.45,119|124,2,117296,117296,,0,,0,,
671,264.32,267.02,1.50,119|120|124,3,117296,112031,120,1,183|184|185,3,16.0|37.0|57.0,1150|4556|5103
672,263.34,266.63,1.55,119|120|124,3,112031,112031,,0,,0,,
673,262.99,266.72,1.41,119|120|124,3,112031,112031,,0,,0,,
674,262.19,267.32,1.51,119|120|124,3,112031,112031,,0,,0,,
675,261.40,267.09,1.44,119|120|124,3,112031,112031,,0,,0,,
676,261.18,267.13,1.57,119|120|124,3,112031,112031,,0,,0,,
677,260.06,267.32,1.55,119|120|124,3,112031,112031,,0,,0,,
678,259.35,267.26,1.69,119|120|124,3,112031,112031,,0,,0,,
679,259.18,267.16,1.62,119|120|124,3,112031,112031,,0,,0,,
680,258.29,267.02,1.53,119|120|124,3,112031,112031,,0,,0,,
681,257.02,267.92,1.42,119|120|124,3,112031,112031,,0,,0,,
682,256.92,267.57,1.58,119|124,2,112031,112031,,0,,0,,
683,254.87,266.86,1.46,119|120|124,3,112031,112031,,0,,0,,
684,254.98,267.38,1.75,120|124,2,112031,112031,,0,,0,,
685,254.37,268.08,1.50,119|120|124,3,112031,112031,,0,,0,,
686,253.55,268.06,1.40,119|120|124,3,112031,112031,,0,,0,,
687,253.15,268.11,1.48,119|120|124,3,112031,112031,,0,,0,,
688,252.37,267.97,1.55,119|120|124,3,112031,112031,,0,,0,,
689,251.37,267.69,1.63,119|120|121|124,4,112031,114830,121,1,,0,,
690,251.33,267.96,1.76,119|120|121|124,4,114830,114830,,0,,0,,
691,250.21,268.44,1.53,119|120|121|124,4,114830,114830,,0,,0,,
692,249.65,268.46,1.34,119|120|121|124,4,114830,114830,,0,,0,,
693,248.56,268.92,1.59,115|119|120|121|124,5,114830,119300,115,1,,0,,
694,248.41,268.44,1.54,115|119|124,3,119300,119300,,0,,0,,
695,247.74,268.37,1.55,115|119|120|124,4,119300,119300,,0,,0,,
696,246.85,268.12,1.47,115|119|120|124,4,119300,119300,,0,,0,,
697,246.06,268.22,1.90,115|119|120|121|124,5,119300,119300,,0,,0,,
698,245.38,268.47,1.55,115|119|120|121|124,5,119300,119300,,0,,0,,
699,244.83,268.85,1.50,115|116|119|120|121|124,6,119300,111673,116,1,179|180|172,3,73.0|93.0|110.0,5864|4223|5055
700,244.04,268.81,1.58,115|116|119|120|124,5,111673,111673,,0,,0,,
701,243.57,268.57,1.40,115|116|119|120|121|124,6,111673,111673,,0,,0,,
702,242.45,269.17,1.40,115|116|119|120|124,5,111673,111673,,0,,0,,
703,241.81,268.33,1.56,115|116|119|124,4,111673,111673,,0,,0,,
704,241.06,268.58,1.66,115|116|119|120|121|124,6,111673,111673,,0,,0,,
705,240.23,269.39,1.53,115|116|119|120|121|124,6,111673,111673,,0,,0,,
706,239.51,269.32,1.78,115|116|119|120|124,5,111673,111673,,0,,0,,
707,239.05,269.33,1.60,115|116|119|120|124,5,111673,111673,,0,,0,,
708,238.40,269.26,1.53,115|116|119|124,4,111673,111673,,0,,0,,
709,238.08,268.96,1.55,115|116|119|120|121|124,6,111673,111673,,0,,0,,
710,237.04,269.60,1.47,115|116|119|120|121|124,6,111673,111673,,0,,0,,
711,236.21,269.41,1.61,115|116|119|120|124,5,111673,111673,,0,,0,,
712,235.46,269.37,1.35,115|116|119|120|124,5,111673,111673,,0,,0,,
713,235.26,269.42,1.60,115|116|119|120|124,5,111673,111673,,0,,0,,
714,234.55,269.29,1.62,115|116|119|120|124,5,111673,111673,,0,,0,,
715,233.63,269.51,1.48,115|116|119|120|121|124,6,111673,111673,,0,,0,,
716,233.06,269.78,1.44,115|116|119|120|124,5,111673,111673,,0,,0,,
717,232.24,269.54,1.58,115|116|119|120|124,5,111673,111673,,0,,0,,
718,231.51,269.45,1.33,115|116|119|120|124,5,111673,111673,,0,,0,,
719,230.26,269.83,1.66,115|116|119|120,4,111673,111673,,0,,0,,
720,230.37,269.58,1.35,115|116|119|120,4,111673,111673,,0,,0,,
721,229.18,269.84,1.46,115|116|119|120,4,111673,111673,,0,,0,,
722,228.47,269.70,1.56,115|116|119|120,4,111673,111673,,0,,0,,
723,228.33,269.91,1.62,115|116|119|120,4,111673,111673,,0,,0,,
724,227.46,269.92,1.51,115|116|119|120|121,5,111673,111673,,0,,0,,
725,226.78,270.67,1.65,115|116|119|120,4,111673,111673,,0,,0,,
726,225.94,270.28,1.50,113|115|116|119,4,111673,115074,113,1,,0,,
727,224.87,270.10,1.55,113|115|116|119|120,5,115074,115074,,0,,0,,
728,224.13,270.63,1.74,113|115|116|119|120,5,115074,115074,,0,,0,,
729,223.40,270.47,1.70,113|115|119,3,115074,115074,,0,,0,,
730,223.21,270.21,1.80,113|115|116|119|120,5,115074,115074,,0,,0,,
731,222.60,270.43,1.60,113|115|116|119|120,5,115074,115074,,0,,0,,
732,221.43,270.70,1.24,113|115|116|119|120,5,115074,115074,,0,,0,,
733,221.03,270.69,1.48,113|115|119,3,115074,115074,,0,,0,,
734,220.25,270.14,1.40,113|115|116|119|120,5,115074,115074,,0,,0,,
735,219.51,271.03,1.45,113|115|116|119|120|121,6,115074,115074,,0,,0,,
736,218.71,270.94,1.54,113|115|116|119,4,115074,115074,,0,,0,,
737,218.65,270.91,1.43,113|115|116|119,4,115074,115074,,0,,0,,
738,217.46,270.86,1.51,113|115|116|119|120,5,115074,115074,,0,,0,,
739,216.98,271.34,1.41,113|115|116|119|120,5,115074,115074,,0,,0,,
740,216.07,271.28,1.63,113|115|116|119,4,115074,115074,,0,,0,,
741,215.36,271.26,1.69,113|115|116|119,4,115074,115074,,0,,0,,
742,214.38,271.31,1.56,113|115|116|119,4,115074,115074,,0,,0,,
743,214.46,271.19,1.59,113|115|119,3,115074,115074,,0,,0,,
744,213.67,271.05,1.35,113|115|116|119,4,115074,115074,,0,,0,,
745,213.50,270.94,1.46,113|115|116|119|120|121,6,115074,115074,,0,,0,,
746,213.29,271.42,1.62,113|115|116|119|120,5,115074,115074,,0,,0,,
747,212.08,271.66,1.38,113|115|116,3,115074,115074,,0,,0,,
748,211.68,271.74,1.50,113|115|116|120|121,5,115074,115074,,0,,0,,
749,211.58,272.37,1.49,113|115|116|120,4,115074,115074,,0,,0,,
750,210.78,272.16,1.25,113|115|116|119,4,115074,115074,,0,,0,,
751,210.27,271.99,1.65,113|115|116|119|120,5,115074,115074,,0,,0,,
752,210.02,272.40,1.46,113|115|116,3,115074,115074,,0,,0,,
753,209.74,272.17,1.62,113|115|116,3,115074,115074,,0,,0,,
754,209.18,272.35,1.41,113|115|116,3,115074,115074,,0,,0,,
755,208.61,272.28,1.64,113|115|116,3,115074,115074,,0,,0,,
756,207.95,272.74,1.67,113|115|116,3,115074,115074,,0,,0,,
757,207.84,272.63,1.55,113|115|116,3,115074,115074,,0,,0,,
758,206.90,273.06,1.52,110|113|115|116|120,5,115074,113847,110,1,167|173,2,125.0|129.0,4394|3083
759,207.04,273.29,1.44,113|115|116|120,4,113847,113847,,0,,0,,
760,206.50,273.21,1.68,110|113|115|116,4,113847,113847,,0,,0,,
761,206.34,273.49,1.76,110|113|115|116,4,113847,113847,,0,,0,,
762,205.19,273.64,1.34,110|113|115|116,4,113847,113847,,0,,0,,
763,204.70,273.66,1.70,110|113|115|116,4,113847,113847,,0,,0,,
764,204.45,273.59,1.61,110|113|115|116,4,113847,113847,,0,,0,,
765,204.20,273.76,1.48,110|113|115|116,4,113847,113847,,0,,0,,
